Player,Pos,Spotrac_ID,Team,Trans_Date,Trans
Evan Turner, SG,http://www.spotrac.com/redirect/player/6883/,POR,Mar 27 2018,Fined $10000 for making an inappropriate gesture on the playing court during POR-OKC game				
Georgios Papagiannis, C,http://www.spotrac.com/redirect/player/20218/,POR,Mar 18 2018,Signed a contract with Portland (POR)				
Wade Baldwin, PG,http://www.spotrac.com/redirect/player/20222/,POR,Mar 12 2018,Signed a contract with Portland (POR)				
Georgios Papagiannis, C,http://www.spotrac.com/redirect/player/20218/,POR,Mar 8 2018,Signed a 10-day contract with Portland (POR)				
Brandon Rush, SG,http://www.spotrac.com/redirect/player/6114/,POR,Feb 21 2018,Signed a 10-day contract with Portland (POR)				
Noah Vonleh, PF,http://www.spotrac.com/redirect/player/15361/,POR,Feb 8 2018,Traded to Chicago (CHI) from Portland (POR)  for rights to Milocan Rakovic				
Kay Felder, PG,http://www.spotrac.com/redirect/player/20260/,CLE,Oct 14 2017,Traded to Atlanta (ATL) from Cleveland (CLE)  with  Richard JeffersonDimitrios AgravanisSergey Gladyr
Kendrick Perkins, C,http://www.spotrac.com/redirect/player/2216/,CLE,Oct 14 2017,Waived by Cleveland (CLE)				
Isaac Hamilton, SG,http://www.spotrac.com/redirect/player/24524/,CLE,Oct 14 2017,Waived by Cleveland (CLE)				
Isaac Hamilton, SG,http://www.spotrac.com/redirect/player/24524/,CLE,Oct 11 2017,Signed a contract with Cleveland (CLE)				
Walter Tavares, C,http://www.spotrac.com/redirect/player/15395/,CLE,Oct 10 2017,Waived by Cleveland (CLE)				
JaCorey Williams, F,http://www.spotrac.com/redirect/player/23714/,CLE,Sep 27 2017,Waived by Cleveland (CLE)				
Dwyane Wade, SG,http://www.spotrac.com/redirect/player/2556/,CLE,Sep 27 2017,Signed a 1 year $2.3 million contract with Cleveland (CLE)				
JaCorey Williams, F,http://www.spotrac.com/redirect/player/23714/,CLE,Sep 26 2017,Signed a contract with Cleveland (CLE)				
Kendrick Perkins, C,http://www.spotrac.com/redirect/player/2216/,CLE,Sep 25 2017,Signed a contract with Cleveland (CLE)				
Andrew Bogut, C,http://www.spotrac.com/redirect/player/2560/,CLE,Sep 19 2017,Signed a 1 year $2.3 million contract with Los Angeles (LAL)				
Ante Zizic, C,http://www.spotrac.com/redirect/player/20228/,CLE,Aug 22 2017,Traded to Cleveland (CLE) from Boston (BOS)  with  Isaiah ThomasJae CrowderKyrie Irving
Derrick Rose, PG,http://www.spotrac.com/redirect/player/6095/,CLE,Jul 25 2017,Signed a 1 year $2.1 million contract with Cleveland (CLE)				
Cedi Osman, SF,http://www.spotrac.com/redirect/player/17859/,CLE,Jul 18 2017,Signed a 3 year $8.3 million contract with Cleveland (CLE)				
Kyle Korver, SG,http://www.spotrac.com/redirect/player/2752/,CLE,Jul 12 2017,Signed a 3 year $22 million  contract with Cleveland (CLE)				
Jeff Green, SF,http://www.spotrac.com/redirect/player/2720/,CLE,Jul 11 2017,Signed a 1 year $2.3 million contract with Cleveland (CLE)				
Jose Calderon, PG,http://www.spotrac.com/redirect/player/2734/,CLE,Jul 10 2017,Signed a 1 year $2.3 million contract with Cleveland (CLE)				
Dahntay Jones, SF,http://www.spotrac.com/redirect/player/6104/,CLE,May 1 2017,Fined $2000 for ejection from TOR-CLE game (playoff)				
Larry Sanders, C,http://www.spotrac.com/redirect/player/6897/,CLE,Apr 12 2017,Waived by Cleveland (CLE)				
Dahntay Jones, SF,http://www.spotrac.com/redirect/player/6104/,CLE,Apr 12 2017,Signed a contract with Cleveland (CLE)				
Walter Tavares, C,http://www.spotrac.com/redirect/player/15395/,CLE,Apr 12 2017,Signed a 3 year $3.08 million contract with Cleveland (CLE)				
DeAndre Liggins, SG,http://www.spotrac.com/redirect/player/8105/,CLE,Apr 9 2017,Waived by Cleveland (CLE)				
Larry Sanders, C,http://www.spotrac.com/redirect/player/6897/,CLE,Mar 13 2017,Signed a 1 year $208k contract with Cleveland (CLE) - 2nd Year Club Option				
Andrew Bogut, C,http://www.spotrac.com/redirect/player/2560/,CLE,Mar 13 2017,Waived by Cleveland (CLE)				
Derrick Williams, PF,http://www.spotrac.com/redirect/player/8052/,CLE,Mar 4 2017,Signed a 1 year $268k contract with Cleveland (CLE)				
Andrew Bogut, C,http://www.spotrac.com/redirect/player/2560/,CLE,Mar 2 2017,Signed a 1 year $383k contract with Cleveland (CLE)				
Jordan McRae, SG,http://www.spotrac.com/redirect/player/15410/,CLE,Mar 1 2017,Waived by Cleveland (CLE)				
Deron Williams, PG,http://www.spotrac.com/redirect/player/2757/,CLE,Feb 27 2017,Signed a 1 year $411k contract with Cleveland (CLE)				
Derrick Williams, PF,http://www.spotrac.com/redirect/player/8052/,CLE,Feb 22 2017,Signed a 10-day contract with Cleveland (CLE)				
Chris Andersen, PF,http://www.spotrac.com/redirect/player/6102/,CLE,Feb 13 2017,Traded to Charlotte (CHA) from Cleveland (CLE)  for 2017 2nd round pick [top-55 protected] 				
Derrick Williams, PF,http://www.spotrac.com/redirect/player/8052/,CLE,Feb 9 2017,Signed a 10-day contract with Cleveland (CLE)				
Mo Williams, PG,http://www.spotrac.com/redirect/player/2571/,CLE,Jan 7 2017,Traded to Atlanta (ATL) from Cleveland (CLE)  with  Mike DunleavyKyle Korver
Kendrick Perkins, C,http://www.spotrac.com/redirect/player/2216/,CLE,Apr 11 2018,Signed a contract with Cleveland (CLE)				
Okaro White, PF,http://www.spotrac.com/redirect/player/20798/,CLE,Apr 7 2018,Signed a multi-year contract with Cleveland (CLE)				
Okaro White, PF,http://www.spotrac.com/redirect/player/20798/,CLE,Mar 19 2018,Signed a 10-day contract with Cleveland (CLE)				
J.R. Smith, SG,http://www.spotrac.com/redirect/player/2296/,CLE,Mar 1 2018,Suspended 1 game (forfeit $94897) for conduct detrimental to the team				
Jordan Clarkson, PG,http://www.spotrac.com/redirect/player/15398/,CLE,Mar 1 2018,Fined $2000 for ejection from PHI-CLE game				
Marcus Thornton, SG,http://www.spotrac.com/redirect/player/17873/,CLE,Feb 22 2018,Signed a 10-day contract with Cleveland (CLE)				
Larry Nance Jr., PF,http://www.spotrac.com/redirect/player/17855/,CLE,Feb 8 2018,Traded to Cleveland (CLE) from Los Angeles (LAL)  with  Jordan ClarksonIsaiah ThomasChanning Frye
Iman Shumpert, SG,http://www.spotrac.com/redirect/player/8068/,CLE,Feb 8 2018,Traded to Sacramento (SAC) from Cleveland (CLE) as part of a 3-team trade: Utah (UTH) traded 2020 2nd round pick  Dimitrios AgravanisJoe JohnsonDerrick RoseJae CrowderArturas GudaitisGeorge HillRodney Hood
Dwyane Wade, SG,http://www.spotrac.com/redirect/player/2556/,CLE,Feb 8 2018,Traded to Miami (MIA) from Cleveland (CLE)  for 2024 2nd round pick				
Isaiah Thomas, PG,http://www.spotrac.com/redirect/player/8111/,CLE,Jan 10 2018,Fined $20000 for striking Andrew Wiggins during CLE-MIN game				
Isaiah Thomas, PG,http://www.spotrac.com/redirect/player/8111/,CLE,Jan 8 2018,Fined $2000 for ejection from CLE-MIN game				
Shaun Livingston, PG,http://www.spotrac.com/redirect/player/2477/,GSW,Dec 4 2017,Suspended 1 game (forfeit $53050) for making contact with referee during GSW-MIA game				
Shaun Livingston, PG,http://www.spotrac.com/redirect/player/2477/,GSW,Dec 3 2017,Fined $2000 for ejection from GSW-MIA game				
Kevin Durant, SF,http://www.spotrac.com/redirect/player/2717/,GSW,Dec 1 2017,Fined $2000 for ejection from GSW-ORL game				
Damian Jones, C,http://www.spotrac.com/redirect/player/20235/,GSW,Oct 31 2017,Golden State (GSW) exercised $1.51 million option 2018-19				
Kevon Looney, SF,http://www.spotrac.com/redirect/player/17858/,GSW,Oct 31 2017,Golden State (GSW) declined $2.23 million option for 2018-19				
Draymond Green, PF,http://www.spotrac.com/redirect/player/10860/,GSW,Oct 29 2017,Fined $25000 for altercation with Bradley Beal during WAS-GSW game				
Andre Iguodala, SF,http://www.spotrac.com/redirect/player/2652/,GSW,Oct 23 2017,Fined $15000 for verbally abusing a game official during GSW-MEM game				
Stephen Curry, PG,http://www.spotrac.com/redirect/player/6287/,GSW,Oct 23 2017,Fined $50000 or throwing his mouthpiece into the crowd during GSW-MEM game				
Georges Niang, SF,http://www.spotrac.com/redirect/player/20256/,GSW,Oct 14 2017,Waived by Golden State (GSW)				
Michael Gbinije, SG,http://www.spotrac.com/redirect/player/20255/,GSW,Oct 14 2017,Waived by Golden State (GSW)				
Trevor Thompson, F,http://www.spotrac.com/redirect/player/24529/,GSW,Oct 13 2017,Waived by Golden State (GSW)				
Trevor Thompson, F,http://www.spotrac.com/redirect/player/24529/,GSW,Oct 13 2017,Signed a contract with Golden State (GSW)				
Antonius Cleveland, SG,http://www.spotrac.com/redirect/player/24370/,GSW,Oct 1 2017,Waived by Golden State (GSW)				
Alex Hamilton, G,http://www.spotrac.com/redirect/player/24498/,GSW,Oct 1 2017,Waived by Golden State (GSW)				
Alex Hamilton, G,http://www.spotrac.com/redirect/player/24498/,GSW,Sep 21 2017,Signed a contract with Golden State (GSW)				
Michael Gbinije, SG,http://www.spotrac.com/redirect/player/20255/,GSW,Sep 5 2017,Signed a contract with Golden State (GSW)				
Antonius Cleveland, SG,http://www.spotrac.com/redirect/player/24370/,GSW,Aug 16 2017,Signed a contract with Golden State (GSW)				
Georges Niang, SF,http://www.spotrac.com/redirect/player/20256/,GSW,Aug 16 2017,Signed a contract with Golden State (GSW)				
Ian Clark, SG,http://www.spotrac.com/redirect/player/13442/,GSW,Aug 3 2017,Signed a 1 year $1.57 million contract with New Orleans (NOP)				
JaVale McGee, C,http://www.spotrac.com/redirect/player/6159/,GSW,Aug 1 2017,Signed a 1 year $2.12 million contract with Golden State (GSW)				
Chris Boucher, PF,http://www.spotrac.com/redirect/player/23671/,GSW,Jul 14 2017,Signed a two-way contract with Golden State (GSW)				
Shaun Livingston, PG,http://www.spotrac.com/redirect/player/2477/,GSW,Jul 13 2017,Signed a 3 year $23.69 million contract with Golden State (GSW)				
Omri Casspi, SF,http://www.spotrac.com/redirect/player/6325/,GSW,Jul 12 2017,Signed a 1 year $2.1 million contract with Golden State (GSW)				
Andre Iguodala, SF,http://www.spotrac.com/redirect/player/2652/,GSW,Jul 12 2017,Signed a 3 year $48 million contract with Golden State (GSW)				
Nick Young, SG,http://www.spotrac.com/redirect/player/2770/,GSW,Jul 8 2017,Signed a 1 year $5.192 million contract with Golden State (GSW)				
Jordan Bell, PF,http://www.spotrac.com/redirect/player/23633/,GSW,Jul 8 2017,Signed a 2 year $2.19 million contract with Golden State (GSW)				
Zaza Pachulia, C,http://www.spotrac.com/redirect/player/2203/,GSW,Jul 7 2017,Signed a 1 year $3.48 million contract with Golden State (GSW)				
Kevin Durant, SF,http://www.spotrac.com/redirect/player/2717/,GSW,Jul 6 2017,Signed a 2 year $51.25 million contract with Golden State (GSW) - includes Player Option				
Stephen Curry, PG,http://www.spotrac.com/redirect/player/6287/,GSW,Jul 6 2017,Signed a 5 year $201.2 million contract with Golden State (GSW) - Designated Veteran Player 				
David West, PF,http://www.spotrac.com/redirect/player/2613/,GSW,Jul 1 2017,Agreed to a 1 year $2.33 million contract with Golden State (GSW)				
Jordan Bell, PF,http://www.spotrac.com/redirect/player/23633/,GSW,Jun 22 2017,Traded to Golden State (GSW) from Chicago (CHI)  for $3.5 million				
Kevin Durant, SF,http://www.spotrac.com/redirect/player/2717/,GSW,Jun 19 2017,Declined $27.73 million Player Option with Golden State (GSW) for 2017-18				
Andre Iguodala, SF,http://www.spotrac.com/redirect/player/2652/,GSW,Mar 13 2017,Fined $10000 for making “inappropriate comments” during a postgame interview following GSW-MIN game				
Matt Barnes, SF,http://www.spotrac.com/redirect/player/2313/,GSW,Mar 2 2017,Signed a 1 year $383k contract with Golden State (GSW)				
Jose Calderon, PG,http://www.spotrac.com/redirect/player/2734/,GSW,Mar 1 2017,Waived by Golden State (GSW)				
Jose Calderon, PG,http://www.spotrac.com/redirect/player/2734/,GSW,Mar 1 2017,Signed a contract with Golden State (GSW)				
Briante Weber, SG,http://www.spotrac.com/redirect/player/18287/,GSW,Feb 14 2017,Signed a 10-day contract with Golden State (GSW)				
Briante Weber, SG,http://www.spotrac.com/redirect/player/18287/,GSW,Feb 4 2017,Signed a 10-day contract with Golden State (GSW)				
Anderson Varejao, PF,http://www.spotrac.com/redirect/player/2265/,GSW,Feb 3 2017,Waived by Golden State (GSW)				
Zaza Pachulia, C,http://www.spotrac.com/redirect/player/2203/,GSW,Jan 25 2017,Fined $15000 for hitting Luke Babbitt in the face during GSW-Mia game				
Kevin Durant, SF,http://www.spotrac.com/redirect/player/2717/,GSW,Apr 11 2018,Will declined $26.25 million option for 2018				
Quinn Cook, PG,http://www.spotrac.com/redirect/player/18264/,GSW,Apr 10 2018,Signed a contract with Golden State (GSW)				
Quinn Cook, PG,http://www.spotrac.com/redirect/player/18264/,GSW,Apr 10 2018,Golden State (GSW) terminated two-way contract				
Omri Casspi, SF,http://www.spotrac.com/redirect/player/6325/,GSW,Apr 8 2018,Waived by Golden State (GSW)				
Draymond Green, PF,http://www.spotrac.com/redirect/player/10860/,GSW,Feb 8 2018,Fined $50000 for “directing inappropriate and offensive language toward a game official” after OKC-GSW game				
Kevin Durant, SF,http://www.spotrac.com/redirect/player/2717/,GSW,Jan 25 2018,Fined $15000 for criticizing official after ejection from NYK-GSW game				
Draymond Green, PF,http://www.spotrac.com/redirect/player/10860/,GSW,Jan 8 2018,Fined $25000 for criticizing the officiating during GSW-LAC game				
Alex Poythress, SF,http://www.spotrac.com/redirect/player/20970/,IND,Dec 28 2017,Signed a 2 year contract with Indiana (IND)				
Jarrod Uthoff, PF,http://www.spotrac.com/redirect/player/20896/,IND,Oct 15 2017,Waived by Indiana (IND)				
DeQuan Jones, SF,http://www.spotrac.com/redirect/player/11422/,IND,Oct 14 2017,Waived by Indiana (IND)				
Ben Moore, PF,http://www.spotrac.com/redirect/player/23673/,IND,Oct 14 2017,Waived by Indiana (IND)				
Trey McKinney-Jones, SG,http://www.spotrac.com/redirect/player/13569/,IND,Oct 14 2017,Waived by Indiana (IND)				
Domantas Sabonis, PF,http://www.spotrac.com/redirect/player/20216/,IND,Oct 13 2017,Indiana (IND) exercised $2.66 million option for 2018-19				
Jarrod Uthoff, PF,http://www.spotrac.com/redirect/player/20896/,IND,Sep 24 2017,Signed a contract with Indiana (IND)				
Aaron Brooks, PG,http://www.spotrac.com/redirect/player/2390/,IND,Sep 22 2017,Signed a contract with Minnesota (MIN)				
DeQuan Jones, SF,http://www.spotrac.com/redirect/player/11422/,IND,Sep 7 2017,Signed a contract with Indiana (IND)				
Trey McKinney-Jones, SG,http://www.spotrac.com/redirect/player/13569/,IND,Sep 7 2017,Signed a contract with Indiana (IND)				
Julyan Stone, PG,http://www.spotrac.com/redirect/player/8644/,IND,Aug 24 2017,Signed a 1 year $1.5 million contract with Charlotted (CHA)				
Myles Turner, C,http://www.spotrac.com/redirect/player/17839/,IND,Aug 21 2017,Indana (IND) exercised $3.4 million option for 2018-2019				
Georges Niang, SF,http://www.spotrac.com/redirect/player/20256/,IND,Aug 16 2017,Signed a contract with Golden State (GSW)				
Ben Moore, PF,http://www.spotrac.com/redirect/player/23673/,IND,Aug 15 2017,Signed a contract with Indiana (IND)				
Damien Wilkins, SG,http://www.spotrac.com/redirect/player/6143/,IND,Aug 15 2017,Signed a 1 year $2.1 million contract with Indiana (IND)				
Kevin Seraphin, PF,http://www.spotrac.com/redirect/player/6899/,IND,Jul 31 2017,Waived by Indiana (IND)				
C.J. Miles, SF,http://www.spotrac.com/redirect/player/2753/,IND,Jul 18 2017,Signed a 3 year $25 million contract with Toronto (TOR)				
Georges Niang, SF,http://www.spotrac.com/redirect/player/20256/,IND,Jul 14 2017,Waived by Indiana (IND)				
Emir Preldzic, SF,http://www.spotrac.com/redirect/player/6319/,IND,Jul 14 2017,Traded to Toronto (TOR) from Indiana (IND)  for  Cory Joseph
Ike Anigbogu, C,http://www.spotrac.com/redirect/player/23648/,IND,Jul 12 2017,Signed a 3 year $3.9 million contract with Indiana (IND)				
Bojan Bogdanovic, SF,http://www.spotrac.com/redirect/player/8083/,IND,Jul 10 2017,Signed a 2 year $21 million contract with Indiana (IND)				
Jeff Teague, PG,http://www.spotrac.com/redirect/player/6272/,IND,Jul 10 2017,Signed a 3 year $57 million contract with Minnesota (MIN)				
Darren Collison, PG,http://www.spotrac.com/redirect/player/6307/,IND,Jul 7 2017,Signed a 2 year $20 million contract with Indiana (IND)				
Rakeem Christmas, PF,http://www.spotrac.com/redirect/player/17864/,IND,Jul 6 2017,Waived by Indiana (IND)				
Domantas Sabonis, PF,http://www.spotrac.com/redirect/player/20216/,IND,Jul 6 2017,Traded to Indiana (IND) from Oklahoma City (OKC)  with  Victor OladipoPaul George
Monta Ellis, SG,http://www.spotrac.com/redirect/player/2318/,IND,Jul 5 2017,Waived by Indiana (IND)				
Edmond Sumner, PG,http://www.spotrac.com/redirect/player/23653/,IND,Jul 5 2017,Signed a 2 year two-way contract with Indiana (IND)				
TJ Leaf, PF,http://www.spotrac.com/redirect/player/23613/,IND,Jul 3 2017,Signed a 2 year $4.44 million contract with Indiana (IND)				
LaVoy Allen, PF,http://www.spotrac.com/redirect/player/8102/,IND,Jun 23 2017,Indiana (IND) declined $4 million option for 2017-18				
Edmond Sumner, PG,http://www.spotrac.com/redirect/player/23653/,IND,Jun 22 2017,Traded to Indiana (IND) from New Orleans (NOP)  for $1 million				
Ike Anigbogu, C,http://www.spotrac.com/redirect/player/23648/,IND,Jun 22 2017,Drafted by Indiana (IND): Round 2 (#47overall)				
TJ Leaf, PF,http://www.spotrac.com/redirect/player/23613/,IND,Jun 22 2017,Drafted by Indiana (IND): Round 1 (#18overall)				
Monta Ellis, SG,http://www.spotrac.com/redirect/player/2318/,IND,Jun 16 2017,Suspended 5 games (forfeit $387138) for violating the NBA’s anti-drug policy				
C.J. Miles, SF,http://www.spotrac.com/redirect/player/2753/,IND,May 30 2017,Declined $4.77 million Player Option with Indiana (IND) for 2017-18				
Lance Stephenson, SG,http://www.spotrac.com/redirect/player/6922/,IND,Mar 30 2017,Signed a 2 year $8.18 million contract with Indiana (IND) - includes Year 3 Club Option				
Rodney Stuckey, PG,http://www.spotrac.com/redirect/player/2310/,IND,Mar 29 2017,Waived by Indiana (IND)				
Paul George, SF,http://www.spotrac.com/redirect/player/6892/,IND,Jan 21 2017,Fined $2000 for ejection from IND-UTH game				
Joseph Young, PG,http://www.spotrac.com/redirect/player/17871/,IND,Jan 7 2017,Fined $2000 for ejection from NYK-IND game				
Cory Joseph, PG,http://www.spotrac.com/redirect/player/8080/,IND,May 2 2018,Will exercised $7.945 million option with Indiana (IND) for 2018-19				
Trevor Booker, PF,http://www.spotrac.com/redirect/player/6905/,IND,Mar 3 2018,Signed a 1 year $446k contract with Indiana (IND)				
Trey McKinney-Jones, SG,http://www.spotrac.com/redirect/player/13569/,IND,Feb 21 2018,Signed a 10-day contract with Indiana (IND)				
Damien Wilkins, SG,http://www.spotrac.com/redirect/player/6143/,IND,Jan 7 2018,Waived by Indiana (IND)				
